Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,URL/Filename,Threat/Content Name,Category,Severity,Direction,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,contenttype,pcap_id,filedigest,cloud,url_idx,user_agent,filetype,xff,referer,sender,subject,recipient,reportid,dg_hier_level_1,dg_hier_level_2,dg_hier_level_3,dg_hier_level_4,Virtual System Name,Device Name,file_url,Source VM UUID,Destination VM UUID,http_method,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,parent_start_time,tunnel,thr_category,contentver,sig_flags
1,2017/03/16 00:42:16,001606050200,THREAT,vulnerability,1,2017/03/16 00:42:16,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:42:16,44378,1,49372,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1327195,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:41:13,001606050200,THREAT,vulnerability,1,2017/03/16 00:41:13,192.168.4.107,146.20.128.161,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:41:13,44344,1,65025,80,0,0,0x6000,tcp,alert,t.lkqd.net/t,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1327179,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:41:13,001606050200,THREAT,scan,1,2017/03/16 00:41:13,192.168.4.35,216.239.34.10,,,,,,not-applicable,vsys1,trust,untrust,ethernet1/2,,,2017/03/16 00:41:13,0,1,57657,53,0,0,0x6000,udp,alert,,SCAN: Host Sweep(8002),any,medium,client-to-server,1327178,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:41:07,001606050200,THREAT,vulnerability,1,2017/03/16 00:41:07,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:41:07,43981,2,64858,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1327150,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:41:05,001606050200,THREAT,vulnerability,1,2017/03/16 00:41:05,192.168.4.107,54.243.110.17,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:41:05,43159,1,64789,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1327107,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:33:12,001606050200,THREAT,vulnerability,1,2017/03/16 00:33:12,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:33:12,42115,1,57745,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326883,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,7,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:32:41,001606050200,THREAT,vulnerability,1,2017/03/16 00:32:41,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:32:41,42115,1,57745,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326847,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,5,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:32:29,001606050200,THREAT,vulnerability,1,2017/03/16 00:32:29,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:32:29,42115,1,57745,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326840,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,3,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:31:41,001606050200,THREAT,vulnerability,1,2017/03/16 00:31:41,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:31:41,42115,1,57745,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326804,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:31:39,001606050200,THREAT,vulnerability,1,2017/03/16 00:31:39,192.168.4.107,54.225.246.159,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:31:39,42236,1,57688,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326762,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:29:41,001606050200,THREAT,vulnerability,1,2017/03/16 00:29:41,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:29:41,40960,1,55857,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326654,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,3,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:29:24,001606050200,THREAT,vulnerability,1,2017/03/16 00:29:24,192.168.4.107,146.20.132.146,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:29:24,40879,1,55975,80,0,0,0x6000,tcp,alert,t.lkqd.net/t,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326646,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:29:23,001606050200,THREAT,scan,1,2017/03/16 00:29:23,192.168.4.35,96.7.49.129,,,,,,not-applicable,vsys1,trust,untrust,ethernet1/2,,,2017/03/16 00:29:23,0,1,51335,53,0,0,0x6000,udp,alert,,SCAN: Host Sweep(8002),any,medium,client-to-server,1326643,0x0,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:29:17,001606050200,THREAT,vulnerability,1,2017/03/16 00:29:17,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:29:17,40960,1,55857,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326626,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:29:15,001606050200,THREAT,vulnerability,1,2017/03/16 00:29:15,192.168.4.107,54.243.49.106,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:29:15,40308,1,55792,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326579,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:17:18,001606050200,THREAT,vulnerability,1,2017/03/16 00:17:18,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:17:18,38500,1,63085,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1326084,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:16:22,001606050200,THREAT,vulnerability,1,2017/03/16 00:16:22,192.168.4.107,146.20.128.43,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:16:22,38374,1,62423,80,0,0,0x6000,tcp,alert,t.lkqd.net/t,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326056,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:15:11,001606050200,THREAT,scan,1,2017/03/16 00:15:11,192.168.4.35,208.78.70.5,,,,,,not-applicable,vsys1,trust,untrust,ethernet1/2,,,2017/03/16 00:15:11,0,1,51070,53,0,0,0x6000,udp,alert,,SCAN: Host Sweep(8002),any,medium,client-to-server,1326025,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:15:07,001606050200,THREAT,vulnerability,1,2017/03/16 00:15:07,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:15:07,37837,1,61461,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1326004,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:15:06,001606050200,THREAT,vulnerability,1,2017/03/16 00:15:06,192.168.4.107,23.21.174.210,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:15:06,36823,1,61415,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1326003,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:10:27,001606050200,THREAT,vulnerability,1,2017/03/16 00:10:27,54.230.82.140,192.168.4.107,,,rule1,,,web-browsing,vsys1,untrust,trust,ethernet1/1,ethernet1/2,,2017/03/16 00:10:27,37246,1,80,57993,0,0,0x6000,tcp,alert,x.html,JavaScript Obfuscation Detected(31825),not-resolved,low,server-to-client,1325852,0x0,United States,192.168.0.0-192.168.255.255,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:09:34,001606050200,THREAT,vulnerability,1,2017/03/16 00:09:34,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:09:34,35973,1,59998,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325763,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:08:06,001606050200,THREAT,scan,1,2017/03/16 00:08:06,192.168.4.35,68.142.254.15,,,,,,not-applicable,vsys1,trust,untrust,ethernet1/2,,,2017/03/16 00:08:06,0,1,58269,53,0,0,0x6000,udp,alert,,SCAN: Host Sweep(8002),any,medium,client-to-server,1325736,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:08:00,001606050200,THREAT,vulnerability,1,2017/03/16 00:08:00,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:08:00,36172,1,58877,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325732,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:07:58,001606050200,THREAT,vulnerability,1,2017/03/16 00:07:58,192.168.4.107,107.22.230.235,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:07:58,36076,1,58837,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1325724,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:05:29,001606050200,THREAT,vulnerability,1,2017/03/16 00:05:29,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:05:29,34715,1,55343,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325643,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,11,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:04:46,001606050200,THREAT,vulnerability,1,2017/03/16 00:04:46,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:04:46,34715,1,55343,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325624,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,9,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:04:38,001606050200,THREAT,vulnerability,1,2017/03/16 00:04:38,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:04:38,34715,1,55343,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325620,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,7,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:04:07,001606050200,THREAT,vulnerability,1,2017/03/16 00:04:07,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:04:07,34715,1,55343,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325609,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,5,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:03:21,001606050200,THREAT,scan,1,2017/03/16 00:03:21,192.168.4.35,205.251.197.100,,,,,,not-applicable,vsys1,trust,untrust,ethernet1/2,,,2017/03/16 00:03:21,0,1,51000,53,0,0,0x6000,udp,alert,,SCAN: Host Sweep(8002),any,medium,client-to-server,1325596,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:03:17,001606050200,THREAT,vulnerability,1,2017/03/16 00:03:17,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:03:17,34715,2,55343,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325580,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:03:15,001606050200,THREAT,vulnerability,1,2017/03/16 00:03:15,192.168.4.107,54.235.191.108,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:03:15,33375,1,55281,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1325563,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:00:54,001606050200,THREAT,vulnerability,1,2017/03/16 00:00:54,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:00:54,34559,1,53492,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325473,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 00:00:53,001606050200,THREAT,vulnerability,1,2017/03/16 00:00:53,192.168.4.107,50.16.231.217,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 00:00:53,34426,1,53459,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1325464,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:58:35,001606050200,THREAT,vulnerability,1,2017/03/15 23:58:35,54.230.82.140,192.168.4.107,,,rule1,,,web-browsing,vsys1,untrust,trust,ethernet1/1,ethernet1/2,,2017/03/15 23:58:35,34172,1,80,51720,0,0,0x6000,tcp,alert,x.html,JavaScript Obfuscation Detected(31825),not-resolved,low,server-to-client,1325385,0x0,United States,192.168.0.0-192.168.255.255,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:56:13,001606050200,THREAT,scan,1,2017/03/15 23:56:13,192.168.4.35,205.251.192.4,,,,,,not-applicable,vsys1,trust,untrust,ethernet1/2,,,2017/03/15 23:56:13,0,1,58038,53,0,0,0x6000,udp,alert,,SCAN: Host Sweep(8002),any,medium,client-to-server,1325287,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:55:08,001606050200,THREAT,vulnerability,1,2017/03/15 23:55:08,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:55:08,32319,1,65106,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325200,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,3,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:54:59,001606050200,THREAT,vulnerability,1,2017/03/15 23:54:59,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:54:59,32319,1,65106,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325193,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:53:48,001606050200,THREAT,vulnerability,1,2017/03/15 23:53:48,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:53:48,32998,1,64277,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325178,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:53:46,001606050200,THREAT,vulnerability,1,2017/03/15 23:53:46,192.168.4.107,54.235.128.66,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:53:46,32936,1,64246,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1325164,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:52:36,001606050200,THREAT,vulnerability,1,2017/03/15 23:52:36,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:52:36,32747,1,63338,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325112,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:51:35,001606050200,THREAT,vulnerability,1,2017/03/15 23:51:35,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:51:35,30234,1,62220,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325102,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,5,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:51:27,001606050200,THREAT,vulnerability,1,2017/03/15 23:51:27,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:51:27,30234,1,62220,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325088,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,3,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:51:26,001606050200,THREAT,vulnerability,1,2017/03/15 23:51:26,192.168.4.107,54.243.110.253,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:51:26,32462,1,62443,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1325087,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:51:15,001606050200,THREAT,vulnerability,1,2017/03/15 23:51:15,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:51:15,30234,1,62220,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1325035,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:49:09,001606050200,THREAT,scan,1,2017/03/15 23:49:09,192.168.4.35,156.154.67.196,,,,,,not-applicable,vsys1,trust,untrust,ethernet1/2,,,2017/03/15 23:49:09,0,1,56963,53,0,0,0x6000,udp,alert,,SCAN: Host Sweep(8002),any,medium,client-to-server,1324975,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,0,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:49:04,001606050200,THREAT,vulnerability,1,2017/03/15 23:49:04,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:49:04,31864,1,60669,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),games,informational,client-to-server,1324969,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:49:02,001606050200,THREAT,vulnerability,1,2017/03/15 23:49:02,192.168.4.107,50.16.227.194,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:49:02,30626,1,60574,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1324947,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:45:00,001606050200,THREAT,vulnerability,1,2017/03/15 23:45:00,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:45:00,29358,1,54212,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1324788,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,19,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:44:20,001606050200,THREAT,vulnerability,1,2017/03/15 23:44:20,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:44:20,29358,1,54212,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1324761,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,17,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/15 23:44:19,001606050200,THREAT,vulnerability,1,2017/03/15 23:44:19,192.168.4.107,54.243.91.79,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/15 23:44:19,28511,1,56927,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1324751,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
